date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-08-17,1.1400000000000001,0.64,1.62,0.93,1.33,1.9576137389470398,1.9576137389470398,1.0,1.0
2020-08-18,1.16,0.7000000000000001,1.67,0.9500000000000001,1.35,2.022192460318484,2.022192460318484,0.0,0.0
2020-08-19,1.18,0.7000000000000001,1.67,0.96,1.36,2.0623118876735766,2.0623118876735766,0.0,0.0
2020-08-20,1.18,0.7000000000000001,1.67,0.9500000000000001,1.35,2.078062868058139,2.078062868058139,1.0,1.0
2020-08-21,1.18,0.68,1.6500000000000001,0.9400000000000001,1.34,2.072430605423035,2.072430605423035,2.0,2.0
2020-08-22,1.17,0.6900000000000001,1.6500000000000001,0.92,1.32,2.0503961376793973,2.0503961376793973,0.0,0.0
2020-08-23,1.16,0.6900000000000001,1.6400000000000001,0.9,1.3,2.0177731776271637,2.0177731776271637,2.0,2.0
2020-08-24,1.1300000000000001,0.65,1.6,0.91,1.3,1.9800547808208524,1.9800547808208524,0.0,0.0
2020-08-25,1.11,0.64,1.58,0.87,1.26,1.9415130801822038,1.9415130801822038,3.0,3.0
2020-08-26,1.09,0.63,1.56,0.84,1.23,1.9047193950734003,1.9047193950734003,1.0,1.0
2020-08-27,1.07,0.59,1.52,0.86,1.24,1.8705555974324404,1.8705555974324404,2.0,2.0
2020-08-28,1.05,0.59,1.51,0.8300000000000001,1.21,1.8386874006679461,1.8386874006679461,3.0,3.0
2020-08-29,1.03,0.56,1.48,0.8,1.18,1.8083774752008317,1.8083774752008317,2.0,2.0
2020-08-30,1.02,0.5700000000000001,1.48,0.78,1.16,1.7794449657776013,1.7794449657776013,1.0,1.0
2020-08-31,1.01,0.55,1.46,0.77,1.1500000000000001,1.7531488102342938,1.7531488102342938,4.0,4.0
2020-09-01,1.0,0.53,1.44,0.75,1.1300000000000001,1.7328049226842372,1.7328049226842372,3.0,3.0
2020-09-02,0.99,0.52,1.43,0.75,1.1300000000000001,1.7240440984226115,1.7240440984226115,1.0,1.0
2020-09-03,0.99,0.56,1.46,0.74,1.12,1.734751969109992,1.734751969109992,0.0,0.0
2020-09-04,0.99,0.56,1.46,0.75,1.1300000000000001,1.7748555861149502,1.7748555861149502,2.0,2.0
2020-09-05,1.0,0.54,1.45,0.76,1.1400000000000001,1.8561846699477051,1.8561846699477051,0.0,0.0
2020-09-06,1.02,0.56,1.47,0.78,1.16,1.9926142999308218,1.9926142999308218,0.0,0.0
2020-09-07,1.06,0.59,1.5,0.81,1.19,2.200595569260766,2.200595569260766,2.0,2.0
2020-09-08,1.1,0.64,1.55,0.86,1.24,2.5000268341365652,2.5000268341365652,9.0,9.0
2020-09-09,1.17,0.71,1.62,0.92,1.3,2.915240761500593,2.915240761500593,1.0,1.0
2020-09-10,1.25,0.79,1.7,1.01,1.3900000000000001,3.4757134540005774,3.4757134540005774,1.0,1.0
2020-09-11,1.35,0.89,1.8,1.11,1.49,4.215985427584908,4.215985427584908,1.0,1.0
2020-09-12,1.46,1.0,1.9100000000000001,1.22,1.6,5.1742833977328235,5.1742833977328235,2.0,2.0
2020-09-13,1.59,1.1300000000000001,2.04,1.34,1.72,6.389515911937475,6.389515911937475,1.0,1.0
2020-09-14,1.73,1.29,2.19,1.53,1.9000000000000001,7.89672092470679,7.89672092470679,0.0,0.0
2020-09-15,1.87,1.4000000000000001,2.3000000000000003,1.6400000000000001,2.0100000000000002,9.721623245191708,9.721623245191708,5.0,5.0
2020-09-16,2.0,1.56,2.44,1.76,2.13,11.875558026553497,11.875558026553497,0.0,0.0
2020-09-17,2.12,1.69,2.5500000000000003,1.8900000000000001,2.25,14.352391566564709,14.352391566564709,3.0,3.0
2020-09-18,2.22,1.78,2.62,1.99,2.34,17.128984169980228,17.128984169980228,3.0,3.0
2020-09-19,2.2800000000000002,1.86,2.67,2.05,2.39,20.17007893175708,20.17007893175708,1.0,1.0
2020-09-20,2.3000000000000003,1.8900000000000001,2.67,2.11,2.43,23.43737020316823,23.43737020316823,4.0,4.0
2020-09-21,2.29,1.9100000000000001,2.65,2.09,2.4,26.901224323560267,26.901224323560267,4.0,4.0
2020-09-22,2.25,1.9000000000000001,2.6,2.08,2.37,30.552503462227694,30.552503462227694,1.0,1.0
2020-09-23,2.19,1.86,2.52,2.0,2.2800000000000002,34.41150473050176,34.41150473050176,2.0,2.0
2020-09-24,2.11,1.77,2.4,1.94,2.2,38.53127519248656,38.53127519248656,3.0,3.0
