date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-06-29,0.88,0.3,1.45,0.6,1.08,0.174643445391469,0.174643445391469,0.0,0.0
2020-06-30,0.89,0.34,1.48,0.6,1.08,0.18458593552838962,0.18458593552838962,0.0,0.0
2020-07-01,0.91,0.35000000000000003,1.49,0.61,1.09,0.1887249599661412,0.1887249599661412,0.0,0.0
2020-07-02,0.92,0.35000000000000003,1.49,0.61,1.09,0.18753657771204416,0.18753657771204416,0.0,0.0
2020-07-03,0.92,0.38,1.51,0.67,1.1400000000000001,0.18276740620693968,0.18276740620693968,0.0,0.0
2020-07-04,0.93,0.37,1.5,0.66,1.1300000000000001,0.1772282952141612,0.1772282952141612,0.0,0.0
2020-07-05,0.93,0.4,1.52,0.65,1.12,0.1744872156520139,0.1744872156520139,0.0,0.0
2020-07-06,0.93,0.39,1.51,0.65,1.12,0.17860641959027926,0.17860641959027926,0.0,0.0
2020-07-07,0.9400000000000001,0.38,1.5,0.64,1.11,0.1940176393960328,0.1940176393960328,0.0,0.0
2020-07-08,0.9400000000000001,0.41000000000000003,1.52,0.7000000000000001,1.16,0.22552649353913964,0.22552649353913964,0.0,0.0
2020-07-09,0.96,0.41000000000000003,1.52,0.6900000000000001,1.1500000000000001,0.2783343267042688,0.2783343267042688,0.0,0.0
2020-07-10,0.98,0.45,1.55,0.7000000000000001,1.16,0.3579132421661367,0.3579132421661367,1.0,1.0
2020-07-11,1.01,0.46,1.56,0.73,1.19,0.46959105797581346,0.46959105797581346,0.0,0.0
